code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd,dist_coche_min,dist_trns_pub_min,dist_andnd_min
28043405,"EEI ""ALBAICIN""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de albaicín 1, 28041, Madrid (Usera).",913171194/630142953,913171194,http://www.educa.madrid.org/eei.albaicin.madrid,eei.albaicin.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfI,12 min,38 min,1 h y 38,12,38,98
28043557,"EEI ""LA JARA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de las hijas de jesús 30, 28026, Madrid (Usera).",914769480/626532634,914769480,http://www.educa.madrid.org/eei.lajara.madrid,eei.lajara.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfI,11 min,41 min,1 h y 22,11,41,82
28043624,"EEI ""PRADOLONGO""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de los poblados 144, 28041, Madrid (Usera).",913416614/616286705,913416614,http://www.educa.madrid.org/eei.pradolongo.madrid,eei.pradolongo.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfI,12 min,54 min,1 h y 36,12,54,96
28043661,"EEI ""SAN FERMIN""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la estafeta 14, 28041, Madrid (Usera).",917920502,917920502,http://www.educa.madrid.org/eei.sanfermin.madrid,eei.sanfermin.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfI,11 min,45 min,1 h y 22,11,45,82
28043739,"EEI ""ZOFIO""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fornillos 3, 28026, Madrid (Usera).",914693401/629937778,914693401,http://www.educa.madrid.org/eei.zofio.madrid,eei.zofio.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfI - InfII,15 min,43 min,1 h y 39,15,43,99
28004904,"CP INF-PRI ""CIUDAD DE JAEN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la madre rosa blanco_ 3, 28041, Madrid (Usera).",913174313/913171644,913171644,http://www.educa.madrid.org/cp.ciudaddejaen.madrid,cp.ciudaddejaen.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,12 min,45 min,1 h y 30,12,45,90
28035536,"CP INF-PRI ""GLORIA FUERTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del censo 3, 28041, Madrid (Usera).",913412180/913414448,913410018,http://www.educa.madrid.org/cp.gloriafuertes.madrid,cp.gloriafuertes.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri - EDES,14 min,39 min,1 h y 37,14,39,97
28005817,"CP INF-PRI ""JORGE MANRIQUE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"plaza del pintor lucas 17, 28026, Madrid (Usera).",915656300,915691615,http://www.educa.madrid.org/cp.jorgemanrique.madrid,cp.jorgemanrique.madrid@educa.madrid.org,Jornada partida,Madrid(Usera),InfII - Pri,13 min,37 min,1 h y 30,13,37,90
28005726,"CP INF-PRI ""JUAN SEBASTIAN ELCANO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de mirasierra 29, 28026, Madrid (Usera).",685477556/919138044,914768107,http://www.educa.madrid.org/cp.elcano.madrid,cp.elcano.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,12 min,37 min,1 h y 24,12,37,84
28010813,"CP INF-PRI ""MARCELO USERA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de perales de tajuña 1, 28026, Madrid (Usera).",914753495,917923840,http://www.educa.madrid.org/cp.marcelousera.madrid,cp.marcelousera.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,12 min,41 min,1 h y 17,12,41,77
28029123,"CP INF-PRI ""MESETA DE ORCASITAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del camino viejo de villaverde 1, 28041, Madrid (Usera).",913413045,913417861,http://www.educa.madrid.org/cp.mesetadeorcasitas.madrid,cp.mesetadeorcasitas.madrid@educa.madrid.org,Jornada partida,Madrid(Usera),InfII - Pri,13 min,50 min,1 h y 37,13,50,97
28025968,"CP INF-PRI ""NUESTRA SEÑORA DE LA FUENCISLA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de tomelloso 39, 28026, Madrid (Usera).",914754327/639212401,915001173,http://www.educa.madrid.org/cp.fuencisla.madrid,cp.fuencisla.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,10 min,34 min,1 h y 17,10,34,77
28030401,"CP INF-PRI ""PRADOLONGO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del parque de la paloma 9, 28026, Madrid (Usera).",914693581/638025050,914692532,http://www.educa.madrid.org/cp.pradolongo.madrid,cp.pradolongo.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,15 min,46 min,1 h y 40,15,46,100
28006101,"CP INF-PRI ""PUERTO RICO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del segura 74, 28041, Madrid (Usera).",913412726,913416960,http://www.educa.madrid.org/cp.puertorico.madrid,cp.puertorico.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,14 min,54 min,1 h y 52,14,54,112
28006202,"CP INF-PRI ""REPUBLICA DE VENEZUELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de cerecinos 8, 28026, Madrid (Usera).",915698392,914695258,http://www.educa.madrid.org/cp.venezuela.madrid,cp.venezuela.madrid@educa.madrid.org,Jornada partida,Madrid(Usera),InfII - Pri,15 min,43 min,1 h y 37,15,43,97
28006159,"CP INF-PRI ""REPUBLICA DEL BRASIL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de los fueros 34, 28041, Madrid (Usera).",917923478,917920822,http://www.educa.madrid.org/cp.brasil.madrid,cp.brasil.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),InfII - Pri,10 min,49 min,1 h y 28,10,49,88
28037387,"CP EE ""JOAN MIRO""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,AYUNTAMIENTO,Madrid-Capital,"avenida de los poblados 183, 28041, Madrid (Usera).",913173340/619926976,913173341,http://www.educa.madrid.org/cpee.joanmiro.madrid,cpee.joanmiro.madrid@educa.madrid.org,Jornada partida,Madrid(Usera),EDES,10 min,46 min,1 h y 28,10,46,88
28038689,"CEPA ""DAOIZ Y VELARDE""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernando ortiz 2, piso: 2º, 28041, Madrid (Usera).",915651055,915697036,http://www.educa.madrid.org/cepa.daoizyvelarde.madrid,cepa.daoizyvelarde.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Usera),FPB - PProf - EPA,12 min,38 min,1 h y 39,12,38,99
28046467,"CEPA ""ORCASITAS""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la oreja 186, 28041, Madrid (Usera).",913413251,913414044,http://www.educa.madrid.org/cepa.orcasitas.madrid,cepa.orcasitas.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Usera),PProf - EPA,15 min,59 min,1 h y 50,15,59,110
28056047,"UFIL ""VIRGEN DE AFRICA""",UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de salvador martínez 3, 28041, Madrid (Usera).",912760413,913698546,http://www.educa.madrid.org/ufil.virgendeafrica.madrid,ufil.virgendeafrica.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),PProf,12 min,41 min,1 h y 37,12,41,97
28058019,"A. HOSP. ""AULA HOSPITALARIA DOCE DE OCTUBRE""",AULA HOSPITALARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de andalucía 5,400, piso: 8, 28041, Madrid (Usera).",914604923,914604923,http://www.educa.madrid.org/ah.docedeoctubre.madrid,ah.docedeoctubre.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Usera),,7 min,41 min,1 h y 23,7,41,83
28032481,"IES ""CIUDAD DE JAEN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"camino del río 5, 28041, Madrid (Usera).",913173000,,http://www.educa.madrid.org/ies.ciudaddejaen.madrid,ies.ciudaddejaen.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - Bach - FPB PProf - FPGM - FPGS,10 min,46 min,1 h y 32,10,46,92
28020703,"IES ""ENRIQUE TIERNO GALVAN""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de andalucía 6,200, 28041, Madrid (Usera).",913171972,913173529,http://www.educa.madrid.org/ies.tiernogalvan.madrid,ies.tiernogalvan.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - Bach - FPB FPGM - FPGS,7 min,41 min,1 h y 23,7,41,83
28035330,"IES ""JUAN DE VILLANUEVA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del camino viejo de villaverde 28, 28041, Madrid (Usera).",913416343,913417819,http://www.educa.madrid.org/ies.juandevillanuev.madrid,ies.juandevillanuev.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - Bach,12 min,46 min,1 h y 42,12,46,102
28074244,"IES ""PEDRO SALINAS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del general marvá 24-26, 28026, Madrid (Usera).",915699236,915699235,http://www.educa.madrid.org/ies.pedrosalinas.madrid,ies.pedrosalinas.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - Bach - EPA,13 min,36 min,1 h y 29,13,36,89
28020715,"IES ""PIO BAROJA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de tolosa 2, 28041, Madrid (Usera).",913412613/913412615,913417077,http://www.educa.madrid.org/ies.piobaroja.madrid,ies.piobaroja.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - FPB - PProf FPGM - FPGS,13 min,56 min,1 h y 45,13,56,105
28037053,"IES ""PRADOLONGO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del albardín 6, 28026, Madrid (Usera).",914699013/914699162,915650391,http://www.educa.madrid.org/ies.pradolongo.madrid,ies.pradolongo.madrid@educa.madrid.org,Jornada continua,Madrid(Usera),ESO - Bach,15 min,44 min,1 h y 43,15,44,103
28700593,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA VILLAVERDE""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernando ortiz 2, 28041, Madrid (Usera).",913176966,913188734,http://www.educa.madrid.org/eoep.at.villaverde,eoep.at.villaverde@educa.madrid.org,,Madrid(Usera),,12 min,38 min,1 h y 39,12,38,99
28071826,"CP INF-PRI ""CARMEN LAFORET""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de omega 60, 28032, Madrid (Vicálvaro).",917760141/606315130,917604734,http://www.educa.madrid.org/cp.carmenlaforet.madrid,cp.carmenlaforet.madrid@educa.madrid.org,Jornada partida,Madrid(Vicálvaro),InfI - InfII - Pri,11 min,34 min,1 h y 17,11,34,77
28021422,"CP INF-PRI ""DOCTOR SEVERO OCHOA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ezcaray 3, 28032, Madrid (Vicálvaro).",917752715/699514493,917750711,http://www.educa.madrid.org/cp.severoochoa.madrid,cp.severoochoa.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),InfII - Pri,9 min,37 min,1 h y 4,9,37,64
28050355,"CP INF-PRI ""LOS ALMENDROS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ladera de los almendros 45, 28032, Madrid (Vicálvaro).",917510982,917726814,http://www.educa.madrid.org/cp.losalmendros.madrid,cp.losalmendros.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),InfI - InfII - Pri,8 min,21 min,49 min,8,21,49
28060211,"CP INF-PRI ""PEDRO DUQUE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de marmolina 5, 28032, Madrid (Vicálvaro).",917762363/608405843,917753209,http://www.educa.madrid.org/cp.pedroduque.madrid,cp.pedroduque.madrid@educa.madrid.org,Jornada partida,Madrid(Vicálvaro),InfII - Pri,9 min,35 min,1 h y 12,9,35,72
28045098,"CP INF-PRI ""VALDEBERNARDO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del tren de arganda 9, 28032, Madrid (Vicálvaro).",913713523,913051773,http://www.educa.madrid.org/cp.valdebernardo.madrid,cp.valdebernardo.madrid@educa.madrid.org,Jornada partida,Madrid(Vicálvaro),InfII - Pri,6 min,29 min,58 min,6,29,58
28030411,"CP INF-PRI ""VICALVARO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de forges 15, 28032, Madrid (Vicálvaro).",917769938/917760333,913718488,http://www.educa.madrid.org/cp.vicalvaro.madrid,cp.vicalvaro.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),InfII - Pri,9 min,30 min,1 h y 16,9,30,76
28066090,"CP INF-PRI ""WINSTON CHURCHILL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de la gran vía del este 5, 28032, Madrid (Vicálvaro).",913369597/676695332,917604921,http://www.educa.madrid.org/cp.winstonchurchill.madrid,cp.winstonchurchill.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),InfII - Pri,10 min,29 min,1 h y 21,10,29,81
28045323,"CEPA ""VICALVARO""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del lago como 4, 28032, Madrid (Vicálvaro).",913718492,913718492,http://www.educa.madrid.org/cepa.vicalvaro.madrid,cepa.vicalvaro.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Vicálvaro),PProf - EPA,10 min,31 min,1 h y 10,10,31,70
28037041,"IES ""JOAQUÍN RODRIGO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de casalarreina 28, 28032, Madrid (Vicálvaro).",917762262,917762393,http://www.educa.madrid.org/ies.joaquinrodrigo.madrid,ies.joaquinrodrigo.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),ESO - Bach,8 min,35 min,1 h y 1,8,35,61
28015756,"IES ""VALDEBERNARDO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"bulevar de indalecio prieto 1, 28032, Madrid (Vicálvaro).",913016099,913016148,http://www.educa.madrid.org/ies.valdebernardo.madrid,ies.valdebernardo.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),ESO - Bach,6 min,27 min,55 min,6,27,55
28039891,"IES ""VILLABLANCA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de villablanca 79, 28032, Madrid (Vicálvaro).",917752214,917766577,http://www.educa.madrid.org/ies.villablanca.madrid,ies.villablanca.madrid@educa.madrid.org,Jornada continua,Madrid(Vicálvaro),ESO - Bach - FPGM FPGS,10 min,32 min,1 h y 18,10,32,78
28043454,"EEI ""ARCO IRIS""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de diego olivera victorio 10, 28031, Madrid (Villa de Vallecas).",913311422,913311422,http://www.educa.madrid.org/eei.arcoiris.madrid,eei.arcoiris.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfI,8 min,34 min,1 h y 24,8,34,84
28043594,"EEI ""LA PALOMA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de agustín garcía malla 8, 28031, Madrid (Villa de Vallecas).",913052986,913312931,http://www.educa.madrid.org/eei.lapaloma.madrid,eei.lapaloma.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfI,10 min,38 min,1 h y 22,10,38,82
28063751,"CP INF-PRI ""AGUSTIN RODRIGUEZ SAHAGUN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la granja de san ildefonso 17-19, 28051, Madrid (Villa de Vallecas).",913324348/646684573,914941475,http://www.educa.madrid.org/cp.rodriguezsahagun.madrid,cp.rodriguezsahagun.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,11 min,47 min,1 h y 38,11,47,98
28077877,"CP INF-PRI ""ANGEL NIETO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de las suertes esquina c/ arte expresionista s/n, 28051, Madrid (Villa de Vallecas).",912723449,,http://www.educa.madrid.org/cp.angelnieto.madrid,cp.angelnieto.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,9 min,1 h y 10,2 h y 8,9,70,128
28035512,"CP INF-PRI ""BLAS DE OTERO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de puentelarra 34, 28031, Madrid (Villa de Vallecas).",913311550,913310535,http://www.educa.madrid.org/cp.blasdeotero.madrid,cp.blasdeotero.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,9 min,35 min,1 h y 29,9,35,89
28020673,"CP INF-PRI ""CIUDAD DE VALENCIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle cerro almodóvar 3, 28031, Madrid (Villa de Vallecas).",913310805/699359122,913312548,http://www.educa.madrid.org/cp.ciudaddevalenci.madrid,cp.ciudaddevalenci.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfI - InfII - Pri,7 min,34 min,1 h y 26,7,34,86
28042796,"CP INF-PRI ""EL QUIJOTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fuentidueña 4, 28031, Madrid (Villa de Vallecas).",913800214,913800246,http://www.educa.madrid.org/cp.elquijote.madrid,cp.elquijote.madrid@educa.madrid.org,Jornada partida,Madrid(Villa de Vallecas),InfII - Pri,11 min,42 min,1 h y 23,11,42,83
28005350,"CP INF-PRI ""FRANCISCO FATOU""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"camino de la suerte 23, 28031, Madrid (Villa de Vallecas).",913321050,913323222,http://www.educa.madrid.org/cp.franciscofatou.madrid,cp.franciscofatou.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,10 min,38 min,1 h y 24,10,38,84
28005519,"CP INF-PRI ""HONDURAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo de federico garcía lorca 19, 28031, Madrid (Villa de Vallecas).",913325719,913325719,http://www.educa.madrid.org/cp.honduras.madrid,cp.honduras.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,11 min,33 min,1 h y 19,11,33,79
28074256,"CP INF-PRI ""JOSE DE ECHEGARAY""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de puentedey 14, 28051, Madrid (Villa de Vallecas).",911996781/911996782,911996782,http://www.educa.madrid.org/cp.josedeechegaray.madrid,cp.josedeechegaray.madrid@educa.madrid.org,Jornada partida,Madrid(Villa de Vallecas),InfII - Pri - ESO,9 min,41 min,1 h y 40,9,41,100
28026535,"CP INF-PRI ""JUAN GRIS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de muela de san juan 31, 28031, Madrid (Villa de Vallecas).",913327264,913327263,http://www.educa.madrid.org/cp.juangris.madrid,cp.juangris.madrid@educa.madrid.org,Jornada partida,Madrid(Villa de Vallecas),InfII - Pri,11 min,34 min,1 h y 29,11,34,89
28069169,"CP INF-PRI-SEC ""LOYOLA DE PALACIO""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del embalse de navacerrada 60, 28051, Madrid (Villa de Vallecas).",913851330,,http://www.educa.madrid.org/cp.loyoladepalacio.madrid,cp.loyoladepalacio.madrid@educa.madrid.org,Jornada partida,Madrid(Villa de Vallecas),InfII - Pri - ESO,10 min,42 min,2 h y 1,10,42,121
28079436,"CP INF-PRI ""MARIA DE VILLOTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de cañada del santísimo 23, 28051, Madrid (Villa de Vallecas).",913053429,,http://www.educa.madrid.org/cp.mariadevillota.madrid,cp.mariadevillota.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),InfII - Pri,9 min,41 min,1 h y 55,9,41,115
28029241,"CP EE ""VALLECAS""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,AYUNTAMIENTO,Madrid-Capital,"avenida mediterráneo (avda.del campus sur)  28031, Madrid (Villa de Vallecas).",913313135/628329939,913313471,http://www.educa.madrid.org/cpee.vallecas.madrid,cpee.vallecas.madrid@educa.madrid.org,Jornada partida,Madrid(Villa de Vallecas),EDES,5 min,16 min,20 min,5,16,20
28044513,"CEPA ""VALLECAS""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"plaza de antonio maría segovia s/n, 28031, Madrid (Villa de Vallecas).",913311433,,http://www.educa.madrid.org/cepa.vallecas.madrid,cepa.vallecas.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Villa de Vallecas),PProf - EPA,9 min,47 min,1 h y 26,9,47,86
28700982,"CET ""VALLECAS""",CENTRO EDUCATIVO-TERAPÉUTICO,Público,COMUNIDAD DE MADRID,Madrid-Capital,"CET - Hospital de Día Vallecas, C. Quijorna, s/n, Vallecas, 28051 Madrid",917791220,913036028,http://www.educa.madrid.org/cet.vallecas.madrid,cet.vallecas.madrid@educa.madrid.org,,Madrid(Villa de Vallecas),,10 min,54 min,1 h y 38,10,54,98
28077269,"IES ""MARIA RODRIGO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle talamanca del jarama 2, 28051, Madrid (Villa de Vallecas).",912761532,,http://www.educa.madrid.org/ies.mariarodrigo.madrid,ies.mariarodrigo.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Villa de Vallecas),ESO - Bach,11 min,47 min,1 h y 39,11,47,99
28042644,"IES ""SANTA EUGENIA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle cerro almodóvar 5, 28031, Madrid (Villa de Vallecas).",913311623/913312283,913322107,http://www.educa.madrid.org/ies.santaeugenia.madrid,ies.santaeugenia.madrid@educa.madrid.org,Jornada continua,Madrid(Villa de Vallecas),ESO - Bach,7 min,33 min,1 h y 28,7,33,88
28021215,"CP INF-PRI ""ANTONIO DE NEBRIJA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de juan josé martínez seco 77, 28021, Madrid (Villaverde).",917963500,915051317,http://www.educa.madrid.org/cp.antoniodenebrija.madrid,cp.antoniodenebrija.madrid@educa.madrid.org,Jornada continua,Madrid(Villaverde),InfII - Pri - EDES,15 min,50 min,1 h y 56,15,50,116
28071383,"CP INF-PRI ""AUSIAS MARCH""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la estefanita 9, 28021, Madrid (Villaverde).",917109916,917964694,http://www.educa.madrid.org/cp.ausiasmarch.madrid,cp.ausiasmarch.madrid@educa.madrid.org,Jornada partida,Madrid(Villaverde),InfII - Pri,14 min,1 h,2 h y 5,14,0,125
