code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd
28005635,"CP INF-PRI ""JOAQUIN DICENTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo olivos 70, 28011, Madrid (Latina).",914632093,917550696,http://www.educa.madrid.org/cp.joaquindicenta.madrid,cp.joaquindicenta.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),InfII - Pri,,,
28005684,"CP INF-PRI ""JOVELLANOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de monroy 34, 28044, Madrid (Latina).",917055018,915095089,http://www.educa.madrid.org/cp.jovellanos.madrid,cp.jovellanos.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),InfI - InfII - Pri,,,
28037375,"CP INF-PRI ""LA DEHESA DEL PRINCIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,MINISTERIO DE DEFENSA,Madrid-Capital,"paseo de lanceros 4, 28024, Madrid (Latina).",915091679/915090044,915090044,http://www.educa.madrid.org/cp.ladehesa.madrid,cp.ladehesa.madrid@educa.madrid.org,Jornada partida,Madrid(Latina),InfII - Pri,,,
28031099,"CP INF-PRI ""LA LATINA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de maqueda 130, 28024, Madrid (Latina).",915099915,917196252,http://www.educa.madrid.org/cp.lalatina.madrid,cp.lalatina.madrid@educa.madrid.org,Jornada partida,Madrid(Latina),InfII - Pri,,,
28010795,"CP INF-PRI ""MANUEL BARTOLOME COSSIO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de josé de cadalso 19, 28044, Madrid (Latina).",917064098/917067408,917064098,http://www.educa.madrid.org/cp.bartolomecossio.madrid,cp.bartolomecossio.madrid@educa.madrid.org,Jornada partida,Madrid(Latina),InfII - Pri,,,
28020740,"CP INF-PRI ""NUESTRA SEÑORA DEL LUCERO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de muñico 1, 28047, Madrid (Latina).",914647678,914647678,http://www.educa.madrid.org/cp.lucero.madrid,cp.lucero.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),InfII - Pri - EDES,,,
28006044,"CP INF-PRI ""PARQUE ALUCHE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de quero 47, 28024, Madrid (Latina).",917178190,917178050,http://www.educa.madrid.org/cp.parquealuche.madrid,cp.parquealuche.madrid@educa.madrid.org,Jornada partida,Madrid(Latina),InfII - Pri,,,
28006196,"CP INF-PRI ""REPUBLICA DEL URUGUAY""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de nuestra señora de valvanera 120, 28047, Madrid (Latina).",914661360,914613919,http://www.educa.madrid.org/cp.uruguay.madrid,cp.uruguay.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),InfII - Pri,,,
28005428,"CP EE ""FRAY PEDRO PONCE DE LEON""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,AYUNTAMIENTO,Madrid-Capital,"calle de los yébenes 76, 28047, Madrid (Latina).",917178866/917194278,917178866,http://www.educa.madrid.org/cpee.poncedeleon.madrid,cpee.poncedeleon.madrid@educa.madrid.org,Jornada partida,Madrid(Latina),EDES,,,
28030125,"CEPA ""ALUCHE""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ocaña 35bis, 28047, Madrid (Latina).",917179100/620234632,917171035,http://www.educa.madrid.org/cepa.aluche.madrid,cepa.aluche.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Latina),FPB - PProf - EPA,,,
28045268,"CEPA ""CID CAMPEADOR LAS AGUILAS - CUATRO VIENTOS""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de anselmo lorenzo 12, 28044, Madrid (Latina).",917058402/650083284,,http://www.educa.madrid.org/cepa.cidcampeador.madrid,cepa.cidcampeador.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Latina),FPB - PProf - EPA,,,
28056023,"UFIL ""CID CAMPEADOR""",UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de anselmo lorenzo 12, 28044, Madrid (Latina).",915092320,915092320,http://www.educa.madrid.org/ufil.cidcampeador.madrid,ufil.cidcampeador.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),PProf,,,
28030927,"IES ""BLAS DE OTERO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de maqueda 130, 28024, Madrid (Latina).",917191511,917176845,http://www.educa.madrid.org/ies.blasdeotero.madrid,ies.blasdeotero.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28020739,"IES ""EIJO Y GARAY""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de severino aznar embid 6-8, 28011, Madrid (Latina).",914632441/914632442,915262826,http://www.educa.madrid.org/ies.eijogaray.madrid,ies.eijogaray.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28021550,"IES ""GARCIA MORATO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,MINISTERIO DE DEFENSA,Madrid-Capital,"calle del general saliquet 34, 28044, Madrid (Latina).",917050818/917056300,917066145,http://www.educa.madrid.org/ies.garciamorato.madrid,ies.garciamorato.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28040741,"IES ""ITURRALDE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de nuestra señora de la luz 53, 28047, Madrid (Latina).",914626822,914627744,http://www.educa.madrid.org/ies.iturralde.madrid,ies.iturralde.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28031002,"IES ""LEONARDO DA VINCI""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del general romero basart 90, 28044, Madrid (Latina).",917064970/917063048,917061265,http://www.educa.madrid.org/ies.leonardodavinci.madrid,ies.leonardodavinci.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),FPB - FPGM - FPGS,,,
28038801,"IES ""MARIA DE MOLINA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de mirabel 22, 28044, Madrid (Latina).",917054656,917054611,http://www.educa.madrid.org/ies.mariademolina.madrid,ies.mariademolina.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28028431,"IES ""MARIANO JOSE DE LARRA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de camarena 181, 28047, Madrid (Latina).",917192105/917192205,,http://www.educa.madrid.org/ies.larra.madrid,ies.larra.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach,,,
28020727,"IES ""PARQUE ALUCHE""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de maqueda 86, 28024, Madrid (Latina).",917182610,917182498,http://www.educa.madrid.org/ies.parquealuche.madrid,ies.parquealuche.madrid@educa.madrid.org,Jornada continua,Madrid(Latina),ESO - Bach - FPB PProf - FPGM - FPGS,,,
28700544,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA LATINA-CARABANCHEL-CENTRO""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de tembleque 58, piso: 1º, 28024, Madrid (Latina).",913106779,913602063,http://www.educa.madrid.org/eoep.at.latina,eoep.at.latina@educa.madrid.org,,Madrid(Latina),,,,
28021446,"CP INF-PRI ""DANIEL VAZQUEZ DIAZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de armenteros 46, 28039, Madrid (Moncloa-Aravaca).",914505842,913117764,http://www.educa.madrid.org/cp.vazquezdiaz.madrid,cp.vazquezdiaz.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28039360,"CP INF-PRI ""EE.UU. DE AMERICA-HUARTE DE SAN JUAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo del comandante fortea 71, 28008, Madrid (Moncloa-Aravaca).",915418978/915420841,915594699,http://www.educa.madrid.org/cp.eeuu.madrid,cp.eeuu.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),InfI - InfII - Pri,,,
28005167,"CP INF-PRI ""ESCUELAS BOSQUE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de santo ángel de la guarda 4, 28039, Madrid (Moncloa-Aravaca).",914505060,,http://www.educa.madrid.org/cp.escuelasbosque.madrid,cp.escuelasbosque.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28032791,"CP INF-PRI ""EUGENIO MARIA DE HOSTOS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valdevarnés 26, 28039, Madrid (Moncloa-Aravaca).",913736366,,http://www.educa.madrid.org/cp.eugeniomariadeh.madrid,cp.eugeniomariadeh.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28010606,"CP INF-PRI ""FERNANDEZ MORATIN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de valladolid 2, 28008, Madrid (Moncloa-Aravaca).",915479787/636284390,915596791,http://www.educa.madrid.org/cp.fernandezmoratin.madrid,cp.fernandezmoratin.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28010771,"CP INF-PRI ""LEPANTO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valderrey 9, 28035, Madrid (Moncloa-Aravaca).",913160937,913738204,http://www.educa.madrid.org/cp.lepanto.madrid,cp.lepanto.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28010357,"CP INF-PRI ""PORTUGAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de juan álvarez mendizábal 20, 28008, Madrid (Moncloa-Aravaca).",915417330,915417330,http://www.educa.madrid.org/cp.portugal.madrid,cp.portugal.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28041767,"CP INF-PRI ""ROSA LUXEMBURGO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del bardegueral 16, 28023, Madrid (Moncloa-Aravaca).",913570212,913570661,http://www.educa.madrid.org/cp.rosaluxemburgo.madrid,cp.rosaluxemburgo.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),InfII - Pri,,,
28045657,"CEPA ""MONCLOA""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de juan álvarez mendizábal 20, 28008, Madrid (Moncloa-Aravaca).",915597397,915597397,http://www.educa.madrid.org/cepa.moncloa.madrid,cepa.moncloa.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Moncloa-Aravaca),PProf - EPA,,,
28018371,"A. HOSP. ""CATEDRA DE PEDIATRIA, HOSPITAL CLINICO""",AULA HOSPITALARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del profesor martín lagos 2, 28040, Madrid (Moncloa-Aravaca).",917044784/628376391,913303553,http://www.educa.madrid.org/cpee.hospitalclinico.madrid,cpee.hospitalclinico.madrid@educa.madrid.org,Jornada partida,Madrid(Moncloa-Aravaca),EDES,,,
28030149,"IES ""CIUDAD DE LOS POETAS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valdesangil 25, 28039, Madrid (Moncloa-Aravaca).",913736900,913168855,http://www.educa.madrid.org/ies.ciudaddelospoetas.madrid,ies.ciudaddelospoetas.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),ESO - Bach,,,
28019312,"IES ""EL LAGO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo de la puerta del ángel s/n, 28011, Madrid (Moncloa-Aravaca).",914796851,912749935,http://www.educa.madrid.org/ies.ellago.madrid,ies.ellago.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),FPGM - FPGS,,,
28031555,"IES ""ESCUELA SUPERIOR DE HOSTELERIA Y TURISMO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo de la puerta del ángel (ferial casa de campo) 5, 28011, Madrid (Moncloa-Aravaca).",914631100,914631251,http://www.educa.madrid.org/ies.hosteleria.madrid,ies.hosteleria.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),FPB - FPGM - FPGS,,,
28018381,"IES ""ORTEGA Y GASSET""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle santa fe 4, 28008, Madrid (Moncloa-Aravaca).",915476635,915413941,http://www.educa.madrid.org/ies.ortegaygasset.madrid,ies.ortegaygasset.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),ESO - Bach - FPGM FPGS - EPA,,,
28020341,"IES ""VIRGEN DE LA PALOMA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de francos rodríguez 106, 28039, Madrid (Moncloa-Aravaca).",913980300/913980345,914507310,http://www.educa.madrid.org/ies.lapaloma.madrid,ies.lapaloma.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),FPB - FPGM - FPGS,,,
28046376,"CP IFP ""ESCUELA DE LA VID""",CENTRO PÚBLICO INTEGRADO DE FORMACIÓN PROFESIONAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"travesia del vino  28011, Madrid (Moncloa-Aravaca).",914633100,915264642,http://www.educa.madrid.org/ies.vid.madrid,ies.vid.madrid@educa.madrid.org,Jornada continua,Madrid(Moncloa-Aravaca),FPB - FPGM - FPGS,,,
28700192,"EOEP GENERAL ""EQUIPO GENERAL MONCLOA-CHAMBERI""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo del comandante fortea 71, 28008, Madrid (Moncloa-Aravaca).",915338835,915332586,http://www.educa.madrid.org/eoep.moncloa.madrid,eoep.moncloa.madrid@educa.madrid.org,,Madrid(Moncloa-Aravaca),,,,
28062631,"EEI ""GAIA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de mérida 23, 28030, Madrid (Moratalaz).",917725080/608788734,917724216,http://www.educa.madrid.org/eei.gaia.madrid,eei.gaia.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),InfI,,,
28010503,"CP INF-PRI ""DOCTOR CONDE ARRUGA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de hacienda de pavones 105, 28030, Madrid (Moratalaz).",917732393/917732393,917737286,http://www.educa.madrid.org/cp.condearruga.madrid,cp.condearruga.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28026006,"CP INF-PRI ""FONTARRON""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del arroyo fontarrón 24, 28030, Madrid (Moratalaz).",917720378,913050045,http://www.educa.madrid.org/cp.fontarron.madrid,cp.fontarron.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),InfII - Pri,,,
28010643,"CP INF-PRI ""FRANCISCO DE LUIS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del corregidor rodrigo rodríguez 5, 28030, Madrid (Moratalaz).",914394600,913284275,http://www.educa.madrid.org/cp.franciscodeluis.madrid,cp.franciscodeluis.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),InfII - Pri,,,
28010801,"CP INF-PRI ""MANUEL SAINZ DE VICUÑA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del camino de los vinateros 104, 28030, Madrid (Moratalaz).",914391349,913285625,http://www.educa.madrid.org/cp.sainzdevicuna.madrid,cp.sainzdevicuna.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28018496,"CP INF-PRI ""MARTINEZ MONTAÑES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de hacienda de pavones 223, 28030, Madrid (Moratalaz).",917738878,917738878,http://www.educa.madrid.org/cp.martinezmontanes.madrid,cp.martinezmontanes.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),InfI - InfII - Pri,,,
28005891,"CP INF-PRI ""MENENDEZ PIDAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la encomienda de palacios 85, 28030, Madrid (Moratalaz).",917736781/616669896,913016012,http://www.educa.madrid.org/cp.menendezpidal.madrid,cp.menendezpidal.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),InfII - Pri,,,
28028416,"CP INF-PRI ""PASAMONTE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida del doctor garcía tapia 47, 28030, Madrid (Moratalaz).",914305366/914376535,914376535,http://www.educa.madrid.org/cp.pasamonte.madrid,cp.pasamonte.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28021434,"CP INF-PRI ""PIO BAROJA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de luis de hoyos sáinz 84, 28030, Madrid (Moratalaz).",917739618/913713235,917739618,http://www.educa.madrid.org/cp.piobaroja.madrid,cp.piobaroja.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28010953,"CP INF-PRI ""REAL ARMADA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del corregidor juan francisco de luján 114, 28030, Madrid (Moratalaz).",917736583/917513413,917736583,http://www.educa.madrid.org/cp.realarmada.madrid,cp.realarmada.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28006135,"CP INF-PRI ""REGIMIENTO INMEMORIAL DEL REY""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de moratalaz 51, 28030, Madrid (Moratalaz).",914390948,913282535,http://www.educa.madrid.org/cp.regimiento.madrid,cp.regimiento.madrid@educa.madrid.org,Jornada partida,Madrid(Moratalaz),InfII - Pri,,,
28030113,"CEPA ""CULTURAL MORATALAZ""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del corregidor alonso de tobar 7, 28030, Madrid (Moratalaz).",914370219,914378411,http://www.educa.madrid.org/cepa.moratalaz.madrid,cepa.moratalaz.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Moratalaz),PProf - EPA,,,
28056059,"UFIL ""SIERRA PALOMERAS""",UNIDAD DE FORMACIÓN E INSERCIÓN LABORAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la encomienda de palacios 52, 28030, Madrid (Moratalaz).",913030605/626847093,,http://www.educa.madrid.org/ufil.sierrapalomeras.madrid,ufil.sierrapalomeras.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),PProf,,,
28018484,"IES ""CARLOS MARIA RODRIGUEZ DE VALCARCEL""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"plaza del encuentro 4, 28030, Madrid (Moratalaz).",914393570,914393014,http://www.educa.madrid.org/ies.rodriguezdevalcarcel.madrid,ies.rodriguezdevalcarcel.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),FPGM - FPGS,,,
28025828,"IES ""FELIPE II""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valdebernardo 1, 28030, Madrid (Moratalaz).",917731854,913713016,http://www.educa.madrid.org/ies.felipesegundo.madrid,ies.felipesegundo.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),ESO - Bach,,,
28041433,"IES ""JUANA DE CASTILLA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valdebernardo 3, 28030, Madrid (Moratalaz).",917726666/917726918,913710669,http://www.educa.madrid.org/ies.juanadecastilla.madrid,ies.juanadecastilla.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),ESO - Bach,,,
28030952,"IES ""MARIANA PINEDA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del alcalde garrido juaristi 8, 28030, Madrid (Moratalaz).",914302111,911911202,http://www.educa.madrid.org/ies.marianapineda.madrid,ies.marianapineda.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),ESO - Bach,,,
28031014,"IES ""MORATALAZ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del corregidor diego de valderrábano 35, 28030, Madrid (Moratalaz).",914306809/914306911,914394545,http://www.educa.madrid.org/ies.moratalaz.madrid,ies.moratalaz.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),FPGM - FPGS,,,
28020624,"IES ""REY PASTOR""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del corregidor josé de pasamonte 17, 28030, Madrid (Moratalaz).",914392661/914394672,914371764,http://www.educa.madrid.org/ies.reypastor.madrid,ies.reypastor.madrid@educa.madrid.org,Jornada continua,Madrid(Moratalaz),ESO - Bach,,,
28700581,"EOEP ATEN-TEMPR ""EQUIPO ATENCION TEMPRANA MORATALAZ-VILLA DE VALLECAS""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. ATENCIÓN TEMPRANA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del pico de los artilleros 123, 28030, Madrid (Moratalaz).",917513136,917720033,http://www.educa.madrid.org/eoep.at.villavallecas,eoep.at.villavallecas@educa.madrid.org,,Madrid(Moratalaz),,,,
28043417,"EEI ""ALFAR""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de gerardo diego 9-B, 28018, Madrid (Puente de Vallecas).",917773745,917773745,http://www.educa.madrid.org/eei.alfar.madrid,eei.alfar.madrid@educa.madrid.org,Jornada continua,Madrid(Puente de Vallecas),InfI,,,
28043569,"EEI ""EL MADROÑAL""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de josé paulete 34, 28038, Madrid (Puente de Vallecas).",917787607,917787607,http://www.educa.madrid.org/eei.elmadronal.madrid,eei.elmadronal.madrid@educa.madrid.org,Jornada continua,Madrid(Puente de Vallecas),InfI,,,
28043511,"EEI ""LOS DELFINES""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de esteban carros 37, 28053, Madrid (Puente de Vallecas).",917857247/606987387,917857247,http://www.educa.madrid.org/eei.losdelfines.madrid,eei.losdelfines.madrid@educa.madrid.org,Jornada continua,Madrid(Puente de Vallecas),InfI,,,
28043545,"EEI ""LOS GIRASOLES""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ramón pérez de ayala 58 B, 28038, Madrid (Puente de Vallecas).",914374020,,http://www.educa2.madrid.org/web/centro.eei.losgirasoles.madrid,eei.losgirasoles.madrid@educa.madrid.org,Jornada continua,Madrid(Puente de Vallecas),InfI,,,
